time,thrust_filtered
4.764,3383.29679382158
4.764,3383.31885827151
4.803,3383.35676798715
4.803,3383.46163474641
4.803,3383.68614832093
4.803,3384.07787296712
4.803,3384.67268379747
4.803,3385.48916848608
4.803,3386.52480910919
4.803,3387.7545616708
4.803,3389.13209455711
4.803,3390.59355789779
4.842,3392.0634167983
4.842,3393.46161942013
4.842,3394.71123511871
4.842,3395.74572496942
4.842,3396.5151363823
4.842,3396.99065519354
4.842,3397.16710127477
4.842,3397.06316540617
4.842,3396.71944645712
4.842,3396.19458771108
4.88,3395.5599669243
4.88,3394.89345984628
4.88,3394.27281076424
4.88,3393.76914406567
4.88,3393.44114377335
4.88,3393.33039673281
4.88,3393.4583229512
4.88,3393.82499957268
4.88,3394.41002339215
4.88,3395.17534289479
4.919,3396.06973608491
4.919,3397.0343802851
4.919,3398.00883669836
4.919,3398.93678178799
4.919,3399.77091956779
4.919,3400.47665136558
4.919,3401.0342410594
4.919,3401.43938750302
4.919,3401.70227435077
4.919,3401.84528218374
4.958,3401.89962560595
4.958,3401.90124561388
4.958,3401.88636079682
4.958,3401.88714584975
4.958,3401.92801801018
4.958,3402.02294693651
4.958,3402.17409221959
4.958,3402.37194732486
4.958,3402.59701560112
4.958,3402.8228454218
4.997,3403.02004034825
4.997,3403.16070301746
4.997,3403.22270900724
4.997,3403.19323884198
4.997,3403.07110911388
4.997,3402.86761488826
4.997,3402.60579513137
4.997,3402.31824165488
4.997,3402.04376468383
4.997,3401.82335836047
5.035,3401.69595230891
5.035,3401.69441397767
5.035,3401.84221575918
5.035,3402.15110719356
5.035,3402.62002423189
5.035,3403.23533469255
5.035,3403.97238816843
5.035,3404.79821158675
5.035,3405.67505853455
5.035,3406.56439988993
5.074,3407.43087509436
5.074,3408.24573978933
5.074,3408.98944197811
5.074,3409.65308624109
5.074,3410.238666489
5.074,3410.75807603265
5.074,3411.23104724612
5.074,3411.68229056467
5.074,3412.13815799461
5.074,3412.62317182084
5.113,3413.15677473543
5.113,3413.75066154379
5.113,3414.40699975925
5.113,3415.11773580558
5.113,3415.86506206585
5.113,3416.62301370358
5.113,3417.36005741718
5.113,3418.04241697687
5.113,3418.63777808989
5.113,3419.11896051639
5.151,3419.46714658747
5.151,3419.67430559282
5.151,3419.7445424636
5.151,3419.69420860974
5.151,3419.55072535914
5.151,3419.35017770504
5.151,3419.13383914624
5.151,3418.94390169094
5.151,3418.81881641249
5.151,3418.78877160631
5.19,3418.8718961398
5.19,3419.07173556433
5.19,3419.37640392622
5.19,3419.75959924829
5.19,3420.18342968541
5.19,3420.60275229129
5.19,3420.9704967412
5.19,3421.24328994348
5.19,3421.38667728031
5.19,3421.37934237254
5.229,3421.21588804377
5.229,3420.90791794198
5.229,3420.48335776212
5.229,3419.98414867526
5.229,3419.46258216458
5.229,3418.97664084684
5.229,3418.58480273087
5.229,3418.34081344661
5.229,3418.28888038007
5.229,3418.45965375523
5.268,3418.86731372836
5.268,3419.50804604952
5.268,3420.36008839313
5.268,3421.38538387365
5.268,3422.53274735653
5.268,3423.74232926388
5.268,3424.95102508161
5.268,3426.09835254439
5.268,3427.13223045398
5.268,3428.01404013129
5.306,3428.72236320469
5.306,3429.25492035086
5.306,3429.62845768619
5.306,3429.87655783251
5.306,3430.0455745038
5.306,3430.18913124691
5.306,3430.36183566499
5.306,3430.61294299084
5.306,3430.98065979582
5.306,3431.48768577837
5.345,3432.1384613609
5.345,3432.91840023805
5.345,3433.79518342566
5.345,3434.72201936702
5.345,3435.64259576164
5.345,3436.49723127565
5.345,3437.22954205536
5.345,3437.79284632011
5.345,3438.1555407815
